pair,ep854_delivered_d_pose,pu2_live_d_pose,map_d_pose,map_pose_delta_vs_pu2_live,map_flips_vs_gt,map_flips_vs_live,sub_final_repaired,sub_final_d_pose_after_repair,sub_map_repair_repaired,sub_map_repair_d_pose_after_repair,ep854_k4_best_d_pose,ep854_k4_ratio_vs_bar,ep854_k4_envelope_status,ep854_best_k6_d_pose,ep854_best_k6_source,ep854_best_k8_d_pose,ep854_best_k8_source
446,179.61376953125,0.001196570578031242,5.342955112457275,5.341758541879244,1009,596,False,0.001196570578031242,False,5.342955112457275,,,k4_envelope_not_measured_for_pair,,,,
447,151.4512939453125,0.0005746444803662598,6.016050338745117,6.015475694264751,878,378,False,0.0005746444803662598,False,6.016050338745117,,,k4_envelope_not_measured_for_pair,,,,
448,93.75094604492188,0.00025474364520050585,0.012998177669942379,0.012743434024741873,840,405,False,0.00025474364520050585,False,0.012998177669942379,,,k4_envelope_not_measured_for_pair,0.00048093069926835597,ext_b,,
449,2.8794686794281006,0.0007534734322689474,0.0008255247375927866,7.205130532383919e-05,1046,521,False,0.0007534734322689474,False,0.0008255247375927866,,,k4_envelope_not_measured_for_pair,,,,
450,125.30669403076172,0.0010953977471217513,0.013511798344552517,0.012416400597430766,970,405,False,0.0010953977471217513,False,0.013511798344552517,,,k4_envelope_not_measured_for_pair,,,,
451,35.44736099243164,0.001062331604771316,0.03449101373553276,0.033428682130761445,1042,614,False,0.001062331604771316,False,0.03449101373553276,,,k4_envelope_not_measured_for_pair,,,,
452,166.85183715820312,0.000492240593302995,0.1415972262620926,0.1411049856687896,1156,562,False,0.000492240593302995,False,0.1415972262620926,,,k4_envelope_not_measured_for_pair,,,,
453,4.363214015960693,0.00027216237504035234,0.05402732267975807,0.05375516030471772,977,420,False,0.00027216237504035234,False,0.05402732267975807,,,k4_envelope_not_measured_for_pair,,,,
454,4.094232559204102,0.00040685106068849564,0.007432426791638136,0.00702557573094964,1033,652,False,0.00040685106068849564,False,0.007432426791638136,,,k4_envelope_not_measured_for_pair,,,,
455,7.64007568359375,0.00036358204670250416,0.1673174351453781,0.1669538530986756,1003,453,False,0.00036358204670250416,False,0.1673174351453781,,,k4_envelope_not_measured_for_pair,,,,
456,2.7434940338134766,0.0014837506460025907,0.0038257993292063475,0.002342048683203757,999,540,False,0.0014837506460025907,False,0.0038257993292063475,,,k4_envelope_not_measured_for_pair,,,,
457,116.10823822021484,0.0005112536018714309,0.03831734135746956,0.03780608775559813,1064,485,False,0.0005112536018714309,False,0.03831734135746956,,,k4_envelope_not_measured_for_pair,,,,
458,1.2665685415267944,0.0002532731450628489,0.00648215739056468,0.006228884245501831,750,329,False,0.0002532731450628489,False,0.00648215739056468,,,k4_envelope_not_measured_for_pair,,,,
459,35.88930892944336,0.0002833589678630233,0.04037993773818016,0.04009657877031714,1093,573,False,0.0002833589678630233,False,0.04037993773818016,,,k4_envelope_not_measured_for_pair,,,,
460,4.577560901641846,0.000176430752617307,0.8738484382629395,0.8736720075103221,853,435,False,0.000176430752617307,False,0.8738484382629395,,,k4_envelope_not_measured_for_pair,0.00030307722045108676,ext_a,,
461,48.66763687133789,0.0007371174287982285,0.00299820420332253,0.0022610867745243013,1210,620,False,0.0007371174287982285,False,0.00299820420332253,,,k4_envelope_not_measured_for_pair,,,,
462,5.0762248039245605,0.00045340313226915896,0.07941160351037979,0.07895820037811063,980,433,False,0.00045340313226915896,False,0.07941160351037979,,,k4_envelope_not_measured_for_pair,,,,
463,4.458878993988037,7.13293775334023e-05,0.05880241096019745,0.058731081582664046,1230,631,False,7.13293775334023e-05,False,0.05880241096019745,,,k4_envelope_not_measured_for_pair,,,,
464,3.683093786239624,0.00034454974229447544,0.09138201922178268,0.09103746947948821,1070,679,False,0.00034454974229447544,False,0.09138201922178268,,,k4_envelope_not_measured_for_pair,,,,
465,98.0708236694336,0.00029971907497383654,0.03575711324810982,0.03545739417313598,1084,468,False,0.00029971907497383654,False,0.03575711324810982,,,k4_envelope_not_measured_for_pair,,,,
466,7.041774272918701,0.0004705336468759924,0.23220552504062653,0.23173499139375053,1145,535,False,0.0004705336468759924,False,0.23220552504062653,,,k4_envelope_not_measured_for_pair,,,,
467,125.23526763916016,9.352221240988001e-05,0.47159144282341003,0.47149792061100015,1345,547,False,9.352221240988001e-05,False,0.47159144282341003,,,k4_envelope_not_measured_for_pair,,,,
468,2.069767713546753,8.051782060647383e-05,0.11654451489448547,0.116463997073879,1094,534,False,8.051782060647383e-05,False,0.11654451489448547,,,k4_envelope_not_measured_for_pair,,,,
469,3.409038543701172,0.0005447724252007902,0.021438322961330414,0.020893550536129624,1093,556,False,0.0005447724252007902,False,0.021438322961330414,,,k4_envelope_not_measured_for_pair,,,,
470,28.597923278808594,6.0281556216068566e-05,0.21532107889652252,0.21526079734030645,1170,474,False,6.0281556216068566e-05,False,0.21532107889652252,,,k4_envelope_not_measured_for_pair,4.393548806547187e-05,ext_b,,
471,18.80814552307129,0.00020782944920938462,0.006009172182530165,0.00580134273332078,1238,614,False,0.00020782944920938462,False,0.006009172182530165,,,k4_envelope_not_measured_for_pair,,,,
472,1.6328309774398804,5.610269363387488e-05,0.002576487837359309,0.0025203851437254343,923,428,False,5.610269363387488e-05,False,0.002576487837359309,,,k4_envelope_not_measured_for_pair,,,,
473,25.874025344848633,2.7125659471494146e-05,0.038160182535648346,0.03813305687617685,1015,456,False,2.7125659471494146e-05,False,0.038160182535648346,,,k4_envelope_not_measured_for_pair,,,,
474,28.348833084106445,0.00021050659415777773,0.014014576561748981,0.013804069967591204,958,536,False,0.00021050659415777773,False,0.014014576561748981,,,k4_envelope_not_measured_for_pair,,,,
475,7.992490768432617,2.3869060896686278e-05,0.07011861354112625,0.07009474448022956,858,375,False,2.3869060896686278e-05,False,0.07011861354112625,,,k4_envelope_not_measured_for_pair,0.00012768075976055115,ext_a,,
476,0.011274979449808598,0.00036238948814570904,0.00038136914372444153,1.897965557873249e-05,1158,496,False,0.00036238948814570904,False,0.00038136914372444153,,,k4_envelope_not_measured_for_pair,,,,
477,9.314799308776855,0.00023655302356928587,0.0002362647937843576,-2.8822978492826223e-07,1071,503,False,0.00023655302356928587,False,0.0002362647937843576,,,k4_envelope_not_measured_for_pair,,,,
478,0.8415619730949402,0.00027426998713053763,0.22225768864154816,0.22198341865441762,1056,487,False,0.00027426998713053763,False,0.22225768864154816,,,k4_envelope_not_measured_for_pair,,,,
479,0.26971521973609924,0.00017480454698670655,0.09043923020362854,0.09026442565664183,1213,558,False,0.00017480454698670655,False,0.09043923020362854,,,k4_envelope_not_measured_for_pair,,,,
480,5.969493865966797,0.00034052133560180664,0.010725715197622776,0.01038519386202097,1076,446,False,0.00034052133560180664,False,0.010725715197622776,,,k4_envelope_not_measured_for_pair,,,,
481,148.68911743164062,0.0008590403595007956,0.04720871523022652,0.04634967487072572,1227,765,False,0.0008590403595007956,False,0.04720871523022652,,,k4_envelope_not_measured_for_pair,,,,
482,1.8505258560180664,0.0002019411331275478,0.037214264273643494,0.037012323140515946,950,479,False,0.0002019411331275478,False,0.037214264273643494,,,k4_envelope_not_measured_for_pair,,,,
483,110.36713409423828,0.00010409124661237001,0.5032276511192322,0.5031235598726198,1078,678,False,0.00010409124661237001,False,0.5032276511192322,,,k4_envelope_not_measured_for_pair,,,,
484,12.750393867492676,0.00042127410415560007,0.19546133279800415,0.19504005869384855,992,550,False,0.00042127410415560007,False,0.19546133279800415,,,k4_envelope_not_measured_for_pair,,,,
485,160.9817657470703,0.00060659134760499,1.0711480379104614,1.0705414465628564,1049,510,False,0.00060659134760499,False,1.0711480379104614,,,k4_envelope_not_measured_for_pair,,,,
486,4.066771030426025,0.00020012074674014002,0.023892946541309357,0.023692825794569217,1074,570,False,0.00020012074674014002,False,0.023892946541309357,,,k4_envelope_not_measured_for_pair,,,,
487,14.797859191894531,0.0005217873258516192,0.09161167591810226,0.09108988859225065,1021,493,False,0.0005217873258516192,False,0.09161167591810226,,,k4_envelope_not_measured_for_pair,,,,
488,0.046068962663412094,0.0003895778500009328,0.0156150097027421,0.015225431852741167,1162,585,False,0.0003895778500009328,False,0.0156150097027421,,,k4_envelope_not_measured_for_pair,,,,
489,1.7564568519592285,0.0002477756352163851,0.023273365572094917,0.023025589936878532,1219,566,False,0.0002477756352163851,False,0.023273365572094917,,,k4_envelope_not_measured_for_pair,,,,
490,2.2165515422821045,0.0018823608988896012,0.029763659462332726,0.027881298563443124,1069,467,False,0.0018823608988896012,False,0.029763659462332726,,,k4_envelope_not_measured_for_pair,,,,
491,24.067171096801758,0.0003580709162633866,0.057703256607055664,0.05734518569079228,1297,636,False,0.0003580709162633866,False,0.057703256607055664,,,k4_envelope_not_measured_for_pair,,,,
492,30.186216354370117,0.0004973589675500989,0.36823928356170654,0.36774192459415644,1346,597,False,0.0004973589675500989,False,0.36823928356170654,,,k4_envelope_not_measured_for_pair,,,,
493,1.097333550453186,0.00030352675821632147,0.03660784661769867,0.03630431985948235,1223,538,False,0.00030352675821632147,False,0.03660784661769867,,,k4_envelope_not_measured_for_pair,,,,
494,1.598533272743225,0.0005226624198257923,0.0006001449655741453,7.7482545748353e-05,1067,422,False,0.0005226624198257923,False,0.0006001449655741453,,,k4_envelope_not_measured_for_pair,,,,
495,1.0161556005477905,0.0003482151369098574,0.13471946120262146,0.1343712460657116,1247,628,False,0.0003482151369098574,False,0.13471946120262146,,,k4_envelope_not_measured_for_pair,,,,
496,5.720951557159424,0.001641891896724701,0.1337771713733673,0.1321352794766426,1225,590,False,0.001641891896724701,False,0.1337771713733673,,,k4_envelope_not_measured_for_pair,,,,
497,1.33416748046875,0.0008247762452811003,0.04279869794845581,0.04197392170317471,1080,563,False,0.0008247762452811003,False,0.04279869794845581,,,k4_envelope_not_measured_for_pair,,,,
498,20.276647567749023,0.00024084903998300433,0.0472138412296772,0.046972992189694196,1200,591,False,0.00024084903998300433,False,0.0472138412296772,,,k4_envelope_not_measured_for_pair,,,,
499,3.7132766246795654,0.0006466048653237522,0.051557350903749466,0.050910746038425714,1132,483,False,0.0006466048653237522,False,0.051557350903749466,,,k4_envelope_not_measured_for_pair,,,,
500,110.04998016357422,0.0006156233139336109,0.033385153859853745,0.032769530545920134,1160,575,False,0.0006156233139336109,False,0.033385153859853745,,,k4_envelope_not_measured_for_pair,0.001196394325233996,ext_b,,
501,29.452451705932617,0.0012005744501948357,0.08668944239616394,0.0854888679459691,1233,598,False,0.0012005744501948357,False,0.08668944239616394,,,k4_envelope_not_measured_for_pair,,,,
502,2.382128953933716,0.0005410550511442125,0.0015605116495862603,0.0010194565984420478,1212,601,False,0.0005410550511442125,False,0.0015605116495862603,,,k4_envelope_not_measured_for_pair,,,,
503,2.872499465942383,0.0003008808707818389,0.01578615978360176,0.015485278912819922,1192,509,False,0.0003008808707818389,False,0.01578615978360176,,,k4_envelope_not_measured_for_pair,,,,
504,3.0627634525299072,0.00032739187008701265,0.08456218242645264,0.08423479055636562,1168,577,False,0.00032739187008701265,False,0.08456218242645264,,,k4_envelope_not_measured_for_pair,,,,
505,13.735136985778809,0.0001233835646416992,0.003533269977197051,0.003409886412555352,1182,646,False,0.0001233835646416992,False,0.003533269977197051,,,k4_envelope_not_measured_for_pair,,,,
506,1.9300156831741333,0.0012546051293611526,0.002769622951745987,0.0015150178223848343,1274,644,False,0.0012546051293611526,False,0.002769622951745987,,,k4_envelope_not_measured_for_pair,,,,
507,2.2619247436523438,0.00048384396359324455,0.05534509941935539,0.05486125545576215,1401,800,False,0.00048384396359324455,False,0.05534509941935539,,,k4_envelope_not_measured_for_pair,,,,
508,2.220423698425293,0.0006457281415350735,0.5073671340942383,0.5067214059527032,1125,572,False,0.0006457281415350735,False,0.5073671340942383,,,k4_envelope_not_measured_for_pair,,,,
509,93.1059799194336,0.0008135057869367301,0.01568581908941269,0.014872313302475959,1094,502,False,0.0008135057869367301,False,0.01568581908941269,,,k4_envelope_not_measured_for_pair,,,,
510,78.71215057373047,0.0010286871111020446,0.008426629938185215,0.00739794282708317,1449,678,False,0.0010286871111020446,False,0.008426629938185215,,,k4_envelope_not_measured_for_pair,,,,
511,83.5230484008789,0.00020351582497823983,0.008525367826223373,0.008321852001245134,1388,900,False,0.00020351582497823983,False,0.008525367826223373,0.37263762950897217,134.29393843301887,beyond_k4_envelope_escalated_to_k_ge_5,0.0003310093597974628,kladder,0.0005878781666979194,kladder
512,95.07147979736328,0.0004626920272130519,0.04037238284945488,0.03990969082224183,1460,580,False,0.0004626920272130519,False,0.04037238284945488,,,k4_envelope_not_measured_for_pair,0.0004656262171920389,ext_b,,
513,159.74647521972656,0.0004998599761165679,0.34882643818855286,0.3483265782124363,1254,611,False,0.0004998599761165679,False,0.34882643818855286,,,k4_envelope_not_measured_for_pair,,,,
514,0.480548620223999,0.0006008173804730177,0.019302040338516235,0.018701222958043218,1248,564,False,0.0006008173804730177,False,0.019302040338516235,,,k4_envelope_not_measured_for_pair,,,,
515,3.056020736694336,0.00017279130406677723,0.00021719637152273208,4.440506745595485e-05,1490,671,False,0.00017279130406677723,False,0.00021719637152273208,,,k4_envelope_not_measured_for_pair,,,,
516,148.4889373779297,0.0005849204608239233,0.024236762896180153,0.02365184243535623,1618,676,False,0.0005849204608239233,False,0.024236762896180153,,,k4_envelope_not_measured_for_pair,,,,
517,8.655950546264648,0.0005366203258745372,0.17285479605197906,0.17231817572610453,1881,730,False,0.0005366203258745372,False,0.17285479605197906,,,k4_envelope_not_measured_for_pair,,,,
518,0.08075304329395294,0.00031004362972453237,0.02189076505601406,0.02158072142628953,2131,970,False,0.00031004362972453237,False,0.02189076505601406,,,k4_envelope_not_measured_for_pair,,,,
519,1.7998486757278442,0.00010265809396514669,0.0004208274476695806,0.0003181693537044339,2269,810,False,0.00010265809396514669,False,0.0004208274476695806,,,k4_envelope_not_measured_for_pair,,,,
520,0.02957967482507229,0.0003360644041094929,0.014930062927305698,0.014593998523196205,1124,588,False,0.0003360644041094929,False,0.014930062927305698,,,k4_envelope_not_measured_for_pair,,,,
521,3.8597793579101562,0.00036740140058100224,0.008053446188569069,0.007686044787988067,1552,572,False,0.00036740140058100224,False,0.008053446188569069,,,k4_envelope_not_measured_for_pair,,,,
522,10.072298049926758,0.0001488410052843392,0.004851437173783779,0.00470259616849944,1790,817,False,0.0001488410052843392,False,0.004851437173783779,,,k4_envelope_not_measured_for_pair,,,,
523,58.30075454711914,0.10340989381074905,0.39450204372406006,0.291092149913311,1664,639,True,0.0005474535282701254,True,0.0006012324593029916,,,k4_envelope_not_measured_for_pair,,,,
524,0.2510182857513428,0.00021409826877061278,0.002694164402782917,0.0024800661340123042,1209,721,False,0.00021409826877061278,False,0.002694164402782917,,,k4_envelope_not_measured_for_pair,,,,
525,0.004705019760876894,0.00024378129455726594,0.004974352661520243,0.004730571366962977,993,472,False,0.00024378129455726594,False,0.004974352661520243,,,k4_envelope_not_measured_for_pair,,,,
526,50.602474212646484,1.924500975292176e-05,0.2339712232351303,0.2339519782253774,981,485,False,1.924500975292176e-05,False,0.2339712232351303,,,k4_envelope_not_measured_for_pair,,,,
527,4.590392589569092,9.799553663469851e-05,0.06139286980032921,0.06129487426369451,1289,496,False,9.799553663469851e-05,False,0.06139286980032921,,,k4_envelope_not_measured_for_pair,,,,
528,146.11073303222656,0.0007225049776025116,0.0012674682075157762,0.0005449632299132645,1032,443,False,0.0007225049776025116,False,0.0012674682075157762,,,k4_envelope_not_measured_for_pair,,,,
529,8.054380416870117,7.600317621836439e-05,0.1467026323080063,0.14662662913178792,1276,478,False,7.600317621836439e-05,False,0.1467026323080063,,,k4_envelope_not_measured_for_pair,,,,
530,15.165420532226562,0.00015484364121221006,0.05065017566084862,0.05049533201963641,1024,420,False,0.00015484364121221006,False,0.05065017566084862,,,k4_envelope_not_measured_for_pair,,,,
531,63.89418411254883,0.00112404755782336,0.10120218247175217,0.1000781349139288,1190,414,False,0.00112404755782336,False,0.10120218247175217,,,k4_envelope_not_measured_for_pair,,,,
532,1.6786586046218872,0.00016349070938304067,0.0007734561804682016,0.000609965471085161,1143,458,False,0.00016349070938304067,False,0.0007734561804682016,,,k4_envelope_not_measured_for_pair,,,,
533,153.16871643066406,0.0005483363638632,0.003667506156489253,0.003119169792626053,1025,445,False,0.0005483363638632,False,0.003667506156489253,,,k4_envelope_not_measured_for_pair,,,,
534,0.7036322951316833,0.00018203868239652365,0.13194052875041962,0.1317584900680231,1248,443,False,0.00018203868239652365,False,0.13194052875041962,,,k4_envelope_not_measured_for_pair,,,,
535,0.40181031823158264,0.00033151498064398766,0.010716226883232594,0.010384711902588606,1026,382,False,0.00033151498064398766,False,0.010716226883232594,,,k4_envelope_not_measured_for_pair,0.000779976136982441,ext_a,,
536,0.30973029136657715,0.00021340999228414148,0.004095278214663267,0.0038818682223791257,1109,503,False,0.00021340999228414148,False,0.004095278214663267,,,k4_envelope_not_measured_for_pair,,,,
537,0.03843202814459801,0.00021358362573664635,0.0023703540209680796,0.002156770395231433,1133,602,False,0.00021358362573664635,False,0.0023703540209680796,,,k4_envelope_not_measured_for_pair,,,,
538,75.10002136230469,0.00021499676222447306,0.00030019241967238486,8.51956574479118e-05,1181,576,False,0.00021499676222447306,False,0.00030019241967238486,,,k4_envelope_not_measured_for_pair,,,,
539,53.45917892456055,0.00875531043857336,0.0013557601487264037,-0.007399550289846957,1393,625,True,6.631625001318753e-05,False,0.0013557601487264037,,,k4_envelope_not_measured_for_pair,,,,
540,0.12316756695508957,0.00019941628852393478,0.010896224528551102,0.010696808240027167,1035,585,False,0.00019941628852393478,False,0.010896224528551102,,,k4_envelope_not_measured_for_pair,,,,
541,8.036308288574219,0.0002208929363405332,0.0016288426704704762,0.001407949734129943,1263,463,False,0.0002208929363405332,False,0.0016288426704704762,,,k4_envelope_not_measured_for_pair,,,,
542,0.28044363856315613,0.00030207011150196195,0.0036328581627458334,0.0033307880512438715,1298,609,False,0.00030207011150196195,False,0.0036328581627458334,,,k4_envelope_not_measured_for_pair,,,,
543,1.3524951934814453,0.0005070414044894278,0.0012995066354051232,0.0007924652309156954,1191,563,False,0.0005070414044894278,False,0.0012995066354051232,,,k4_envelope_not_measured_for_pair,,,,
544,51.24424362182617,0.00022047343372832984,0.14478245377540588,0.14456198034167755,1197,529,False,0.00022047343372832984,False,0.14478245377540588,,,k4_envelope_not_measured_for_pair,,,,
545,148.8117218017578,0.00010694127558963373,0.00934524554759264,0.009238304272003006,1413,679,False,0.00010694127558963373,False,0.00934524554759264,,,k4_envelope_not_measured_for_pair,,,,
546,143.8345184326172,0.00023328361567109823,3.1722412109375,3.172007927321829,1132,553,False,0.00023328361567109823,False,3.1722412109375,,,k4_envelope_not_measured_for_pair,,,,
547,0.06690746545791626,0.0005658823647536337,3.36336612701416,3.3628002446494065,1603,699,False,0.0005658823647536337,False,3.36336612701416,,,k4_envelope_not_measured_for_pair,,,,
548,6.7779316902160645,0.0003148186660837382,0.006505768280476332,0.0061909496143925935,1024,464,False,0.0003148186660837382,False,0.006505768280476332,,,k4_envelope_not_measured_for_pair,,,,
549,1.5199936628341675,0.0006108141387812793,0.0010839933529496193,0.00047317921416833997,1148,461,False,0.0006108141387812793,False,0.0010839933529496193,,,k4_envelope_not_measured_for_pair,,,,
550,16.12599754333496,0.0006162026547826827,0.0055575501173734665,0.004941347462590784,1137,489,False,0.0006162026547826827,False,0.0055575501173734665,,,k4_envelope_not_measured_for_pair,,,,
551,0.39901629090309143,0.0005400576628744602,0.0004217474488541484,-0.00011831021402031183,1208,615,False,0.0005400576628744602,False,0.0004217474488541484,,,k4_envelope_not_measured_for_pair,,,,
552,0.8919752240180969,0.0005794506869278848,0.017818214371800423,0.017238763684872538,1079,600,False,0.0005794506869278848,False,0.017818214371800423,,,k4_envelope_not_measured_for_pair,,,,
553,158.53311157226562,0.0003617157635744661,0.11063629388809204,0.11027457812451757,1012,588,False,0.0003617157635744661,False,0.11063629388809204,,,k4_envelope_not_measured_for_pair,,,,
554,1.905938744544983,0.00020778883481398225,0.0010928352130576968,0.0008850463782437146,901,401,False,0.00020778883481398225,False,0.0010928352130576968,,,k4_envelope_not_measured_for_pair,,,,
555,47.37507629394531,0.0024035850074142218,0.5856236815452576,0.5832200965378433,1066,546,False,0.0024035850074142218,False,0.5856236815452576,,,k4_envelope_not_measured_for_pair,,,,
556,0.3299139738082886,0.0002581333974376321,0.003192565403878689,0.0029344320064410567,1123,606,False,0.0002581333974376321,False,0.003192565403878689,,,k4_envelope_not_measured_for_pair,,,,
557,106.80086517333984,0.000520140107255429,0.6269850730895996,0.6264649329823442,1025,575,False,0.000520140107255429,False,0.6269850730895996,,,k4_envelope_not_measured_for_pair,,,,
558,48.33304977416992,0.00013631848560180515,0.017809567973017693,0.017673249487415887,812,399,False,0.00013631848560180515,False,0.017809567973017693,,,k4_envelope_not_measured_for_pair,,,,
559,0.6850406527519226,8.10739365988411e-05,0.00012743812112603337,4.6364184527192265e-05,1163,612,False,8.10739365988411e-05,False,0.00012743812112603337,,,k4_envelope_not_measured_for_pair,,,,
560,0.9745683073997498,0.00014628017379436642,0.032660048454999924,0.03251376828120556,898,486,False,0.00014628017379436642,False,0.032660048454999924,,,k4_envelope_not_measured_for_pair,,,,
561,0.2796909511089325,0.00014723741333000362,0.10523095726966858,0.10508371985633858,977,445,False,0.00014723741333000362,False,0.10523095726966858,,,k4_envelope_not_measured_for_pair,,,,
562,4.338669776916504,5.6206383305834606e-05,0.0035644927993416786,0.003508286416035844,1034,479,False,5.6206383305834606e-05,False,0.0035644927993416786,,,k4_envelope_not_measured_for_pair,,,,
563,13.453998565673828,0.0006101632607169449,0.21769888699054718,0.21708872372983024,1068,457,False,0.0006101632607169449,False,0.21769888699054718,,,k4_envelope_not_measured_for_pair,,,,
564,127.3370132446289,0.0006562733906321228,0.009394715540111065,0.008738442149478942,1106,414,False,0.0006562733906321228,False,0.009394715540111065,,,k4_envelope_not_measured_for_pair,,,,
565,0.34468162059783936,0.0002121677971445024,0.007720607798546553,0.00750844000140205,1088,458,False,0.0002121677971445024,False,0.007720607798546553,,,k4_envelope_not_measured_for_pair,,,,
566,0.44389405846595764,0.00026590193738229573,0.03495001792907715,0.03468411599169485,1322,574,False,0.00026590193738229573,False,0.03495001792907715,,,k4_envelope_not_measured_for_pair,,,,
567,3.738997459411621,0.0008985839667730033,0.0033695856109261513,0.002471001644153148,1178,551,False,0.0008985839667730033,False,0.0033695856109261513,,,k4_envelope_not_measured_for_pair,,,,
568,0.5657992362976074,0.0002642683975864202,0.15478983521461487,0.15452556681702845,1306,686,False,0.0002642683975864202,False,0.15478983521461487,,,k4_envelope_not_measured_for_pair,,,,
569,0.15808729827404022,0.00021510499936994165,0.04287322238087654,0.0426581173815066,1248,615,False,0.00021510499936994165,False,0.04287322238087654,,,k4_envelope_not_measured_for_pair,,,,
570,0.5641706585884094,0.0005856096395291388,0.0027925893664360046,0.002206979726906866,1566,750,False,0.0005856096395291388,False,0.0027925893664360046,,,k4_envelope_not_measured_for_pair,,,,
571,5.2013139724731445,0.0009999809553846717,0.028815312311053276,0.027815331355668604,1423,674,False,0.0009999809553846717,False,0.028815312311053276,,,k4_envelope_not_measured_for_pair,,,,
572,0.05934518948197365,6.0365808167262e-05,0.00015091382374521345,9.054801557795145e-05,1506,625,False,6.0365808167262e-05,False,0.00015091382374521345,,,k4_envelope_not_measured_for_pair,,,,
573,66.62946319580078,0.0012142140185460448,0.03158317878842354,0.030368964769877493,1256,621,False,0.0012142140185460448,False,0.03158317878842354,,,k4_envelope_not_measured_for_pair,,,,
574,0.43484771251678467,1.1992019608442206e-05,0.003469773568212986,0.003457781548604544,1144,587,False,1.1992019608442206e-05,False,0.003469773568212986,,,k4_envelope_not_measured_for_pair,,,,
575,0.0808301791548729,0.0003910361265297979,0.09502125531435013,0.09463021918782033,1609,795,False,0.0003910361265297979,False,0.09502125531435013,,,k4_envelope_not_measured_for_pair,,,,
576,49.7005615234375,0.00024840538389980793,0.21266679465770721,0.2124183892738074,1309,559,False,0.00024840538389980793,False,0.21266679465770721,,,k4_envelope_not_measured_for_pair,,,,
577,160.4854278564453,0.00019871121912728995,1.845261573791504,1.8450628625723766,1124,460,False,0.00019871121912728995,False,1.845261573791504,,,k4_envelope_not_measured_for_pair,,,,
578,0.011212305165827274,8.990053902380168e-05,0.015676038339734077,0.015586137800710276,1120,511,False,8.990053902380168e-05,False,0.015676038339734077,,,k4_envelope_not_measured_for_pair,,,,
579,0.7176781296730042,0.0007068991544656456,0.004495929926633835,0.0037890307721681893,1403,792,False,0.0007068991544656456,False,0.004495929926633835,,,k4_envelope_not_measured_for_pair,,,,
580,77.05746459960938,4.301085937186144e-05,0.009804428555071354,0.009761417695699492,1107,504,False,4.301085937186144e-05,False,0.009804428555071354,,,k4_envelope_not_measured_for_pair,,,,
581,1.19112229347229,0.00016709936608094722,0.003902177093550563,0.0037350777274696156,1103,524,False,0.00016709936608094722,False,0.003902177093550563,,,k4_envelope_not_measured_for_pair,,,,
582,151.28602600097656,3.4193293686257675e-05,14.601204872131348,14.601170678837661,1141,528,False,3.4193293686257675e-05,False,14.601204872131348,,,k4_envelope_not_measured_for_pair,,,,
583,0.04589113965630531,0.0006039294530637562,0.07109029591083527,0.07048636645777151,1162,375,False,0.0006039294530637562,False,0.07109029591083527,,,k4_envelope_not_measured_for_pair,,,,
584,48.354644775390625,4.775472552864812e-05,0.024093830958008766,0.024046076232480118,1356,735,False,4.775472552864812e-05,False,0.024093830958008766,,,k4_envelope_not_measured_for_pair,,,,
585,2.261854887008667,0.00022153923055157065,0.01332536619156599,0.01310382696101442,1172,613,False,0.00022153923055157065,False,0.01332536619156599,,,k4_envelope_not_measured_for_pair,,,,
586,1.3392138481140137,2.6947584046865813e-05,0.0022761698346585035,0.0022492222506116377,1314,529,False,2.6947584046865813e-05,False,0.0022761698346585035,,,k4_envelope_not_measured_for_pair,,,,
587,1.5814400911331177,0.0005794540629722178,0.009977851063013077,0.009398397000040859,1585,679,False,0.0005794540629722178,False,0.009977851063013077,,,k4_envelope_not_measured_for_pair,,,,
588,34.758174896240234,2.455722824379336e-05,0.0008869378943927586,0.0008623806661489652,1840,558,False,2.455722824379336e-05,False,0.0008869378943927586,,,k4_envelope_not_measured_for_pair,,,,
589,49.11031723022461,1.9108570995740592e-05,0.0013737775152549148,0.0013546689442591742,1296,542,False,1.9108570995740592e-05,False,0.0013737775152549148,,,k4_envelope_not_measured_for_pair,0.00029997952515259385,ext_b,,
590,177.36549377441406,0.0005405168631114066,0.011139490641653538,0.010598973778542131,1078,575,False,0.0005405168631114066,False,0.011139490641653538,,,k4_envelope_not_measured_for_pair,,,,
591,0.6453619003295898,1.2600798982020933e-05,0.03879681974649429,0.03878421894751227,1406,521,False,1.2600798982020933e-05,False,0.03879681974649429,,,k4_envelope_not_measured_for_pair,,,,
592,2.630683660507202,0.0003292044857516885,0.02755042165517807,0.02722121716942638,1210,530,False,0.0003292044857516885,False,0.02755042165517807,,,k4_envelope_not_measured_for_pair,0.00044955164776183665,ext_a,,
593,122.26514434814453,0.00047796510625630617,0.4587463140487671,0.4582683489425108,1198,587,False,0.00047796510625630617,False,0.4587463140487671,,,k4_envelope_not_measured_for_pair,,,,
594,0.09809610992670059,0.0003471488307695836,0.003186643123626709,0.0028394942928571254,1141,466,False,0.0003471488307695836,False,0.003186643123626709,,,k4_envelope_not_measured_for_pair,,,,
595,2.0043673515319824,0.00020106190640944988,0.02979654259979725,0.0295954806933878,966,445,False,0.00020106190640944988,False,0.02979654259979725,,,k4_envelope_not_measured_for_pair,,,,
596,0.8294102549552917,0.0004952720482833683,0.037199053913354874,0.036703781865071505,1000,528,False,0.0004952720482833683,False,0.037199053913354874,,,k4_envelope_not_measured_for_pair,,,,
